artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
"['Ariana Grande', 'Cashmere Cat']","[2264745, 3068662]",0.622,0.586,0.434,145.08,-6.241,0,3,0.0735,7.41E-06,0.0803,0.0356,0,217053,58,2014,8/25/2014,Be My Baby
"['Ariana Grande', 'Childish Gambino']","[2264745, 2487188]",0.726,0.605,0.588,93.93,-5.673,1,6,0.0113,0,0.0639,0.0628,0,253387,59,2014,8/25/2014,Break Your Heart Right Back
"['Ariana Grande', 'John Legend']","[2264745, 814387]",0.489,0.54,0.27,81.4,-7.046,1,6,0.126,0,0.103,0.0288,0,227928,67,2017,3/10/2017,Beauty and the Beast
"['Ariana Grande', 'Justin Bieber']","[2264745, 2165952]",0.597,0.45,0.537,178.765,-6.658,1,8,0.223,0,0.382,0.0418,0,228482,94,2020,5/8/2020,Stuck with U (with Justin Bieber)
"['Ariana Grande', 'Macy Gray']","[2264745, 232869]",0.445,0.446,0.389,90.927,-7.468,0,8,0.599,2.21E-05,0.339,0.0312,0,229680,62,2016,5/20/2016,Leave Me Lonely
"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']","[2264745, 551762, 2784799]",0.644,0.755,0.334,102.861,-5.325,1,1,0.00237,7.64E-06,0.0859,0.0448,0,190067,77,2019,11/1/2019,Don’t **** Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)
"['Ariana Grande', 'The Weeknd']","[2264745, 2674162]",0.472,0.714,0.24,98.992,-4.389,0,1,0.00937,0,0.0764,0.0334,0,236133,74,2014,8/25/2014,Love Me Harder
"['Ariana Grande', 'Zedd']","[2264745, 2782403]",0.687,0.702,0.284,129.956,-5.324,0,7,0.0064,4.35E-05,0.204,0.0455,0,214840,74,2014,8/25/2014,Break Free
['Ariana Grande'],[2264745],0.645,0.878,0.862,82.324,-3.208,0,5,0.294,0,0.076,0.113,0,227027,66,2013,1/1/2013,The Way
['Ariana Grande'],[2264745],0.847,0.603,0.735,114.045,-4.607,0,0,0.107,7.40E-06,0.106,0.0397,1,227387,67,2018,8/17/2018,successful
['Ariana Grande'],[2264745],0.668,0.892,0.478,95.927,-3.001,0,5,0.298,0,0.735,0.0645,0,159011,70,2019,4/17/2019,Good as **** (feat. ****** Grande)
['Ariana Grande'],[2264745],0.656,0.842,0.384,101.364,-5.714,1,0,0.5,0,0.0787,0.24,0,193987,57,2014,8/25/2014,Only *
['Ariana Grande'],[2264745],0.671,0.714,0.477,105.137,-5.373,1,7,0.0844,1.48E-06,0.0568,0.21,1,140693,68,2019,2/8/2019,make up
['Ariana Grande'],[2264745],0.604,0.449,0.528,100.355,-6.564,0,9,0.657,0,0.0932,0.0353,1,322027,65,2018,8/17/2018,get well soon
['Ariana Grande'],[2264745],0.675,0.643,0.325,114.051,-6.004,1,7,0.233,0,0.561,0.0315,0,211293,49,2013,1/1/2013,Daydreamin'
['Ariana Grande'],[2264745],0.698,0.645,0.788,131.948,-5.368,0,4,0.0146,0,0.269,0.0416,1,226427,61,2016,5/20/2016,Bad Decisions
['Ariana Grande'],[2264745],0.397,0.666,0.568,77.915,-5.383,0,1,0.0907,0,0.344,0.248,0,226667,61,2016,5/20/2016,*********
['Ariana Grande'],[2264745],0.652,0.31,0.304,119.913,-10.212,1,4,0.43,1.16E-05,0.182,0.0509,1,73813,64,2018,8/17/2018,pete davidson
['Ariana Grande'],[2264745],0.484,0.381,0.372,106.65,-6.705,1,6,0.235,3.60E-06,0.0998,0.0711,0,299213,60,2016,5/20/2016,Knew Better / Forever Boy
['Ariana Grande'],[2264745],0.738,0.804,0.717,120.017,-4.286,0,1,0.163,0,0.826,0.0821,0,234427,47,2013,1/1/2013,Piano
['Ariana Grande'],[2264745],0.597,0.815,0.581,162.039,-4.802,1,9,0.1,0,0.112,0.0457,0,210200,51,2011,1/1/2011,Put Your Hearts Up
['Ariana Grande'],[2264745],0.764,0.842,0.869,105.018,-3.835,1,6,0.0546,0,0.0351,0.059,0,214280,47,2013,1/1/2013,You’ll Never Know
['Ariana Grande'],[2264745],0.381,0.631,0.37,170.187,-5.886,1,0,0.0453,0,0.129,0.262,0,233720,54,2014,8/25/2014,You Don't Know Me
['Ariana Grande'],[2264745],0.692,0.608,0.448,125.005,-5.233,0,8,0.218,0,0.348,0.041,0,339733,60,2013,1/1/2013,Honeymoon Avenue
['Ariana Grande'],[2264745],0.877,0.547,0.687,99.034,-5.705,1,7,0.0122,1.51E-05,0.028,0.18,1,228373,64,2018,8/17/2018,the light is coming (feat. Nicki Minaj)
['Ariana Grande'],[2264745],0.621,0.834,0.561,156.099,-3.166,1,7,0.127,0,0.0854,0.105,0,247080,57,2013,1/1/2013,Right There
['Ariana Grande'],[2264745],0.662,0.766,0.376,97.959,-5.694,1,7,0.214,0,0.324,0.0377,0,192227,53,2014,8/25/2014,***** On Me
['Ariana Grande'],[2264745],0.592,0.584,0.447,88.073,-6.232,0,8,0.158,2.63E-06,0.132,0.0893,1,245893,61,2019,3/1/2019,Rule The World (feat. ****** Grande)
['Ariana Grande'],[2264745],0.645,0.877,0.861,82.324,-3.208,0,5,0.294,0,0.0759,0.113,0,227027,67,2013,1/1/2013,The Way
['Ariana Grande'],[2264745],0.628,0.593,0.104,125.026,-5.036,1,8,0.093,1.65E-06,0.096,0.0323,0,197267,79,2014,8/25/2014,One Last Time
['Ariana Grande'],[2264745],0.66,0.805,0.625,103.008,-5.352,0,1,0.0192,8.83E-06,0.159,0.153,0,193920,74,2014,8/25/2014,Problem
['Ariana Grande'],[2264745],0.623,0.734,0.37,107.853,-5.948,1,9,0.0162,1.75E-06,0.145,0.107,0,244453,78,2016,5/20/2016,Into You
['Ariana Grande'],[2264745],0.65,0.736,0.613,159.173,-5.84,0,6,0.0528,0,0.235,0.229,1,226160,78,2016,5/20/2016,Side To Side
['Ariana Grande'],[2264745],0.664,0.602,0.289,134.049,-5.369,0,4,0.0529,0,0.356,0.0412,0,235947,77,2016,5/20/2016,Dangerous Woman
['Ariana Grande'],[2264745],0.699,0.713,0.354,121.993,-5.507,0,9,0.04,3.11E-06,0.294,0.0594,0,205920,82,2018,8/17/2018,no tears left to cry
['Ariana Grande'],[2264745],0.778,0.317,0.327,140.048,-10.732,0,1,0.592,0,0.0881,0.334,1,178627,87,2019,2/8/2019,7 rings
['Ariana Grande'],[2264745],0.717,0.653,0.412,106.966,-5.634,1,1,0.229,0,0.101,0.0658,1,207320,85,2019,2/8/2019,"thank u, next"
['Ariana Grande'],[2264745],0.861,0.33,0.718,95.016,-7.194,1,6,0.627,1.93E-06,0.14,0.0526,0,216000,72,2016,9/16/2016,My Favorite Part
['Ariana Grande'],[2264745],0.602,0.658,0.268,145.031,-5.934,1,1,0.0233,6.00E-05,0.237,0.0558,1,197547,80,2018,8/17/2018,**** is a woman
['Ariana Grande'],[2264745],0.4,0.795,0.702,190.097,-3.731,0,10,0.119,0,0.159,0.461,1,186107,82,2019,8/2/2019,boyfriend (with Social House)
['Ariana Grande'],[2264745],0.726,0.554,0.335,169.999,-5.29,0,5,0.0421,0,0.106,0.0917,1,190440,81,2019,2/8/2019,break up with your *********** i'm bored
['Ariana Grande'],[2264745],0.668,0.892,0.478,95.927,-3.001,0,5,0.298,0,0.735,0.0645,0,159011,82,2019,10/25/2019,Good as **** (feat. ****** Grande) - Remix
['Ariana Grande'],[2264745],0.323,0.327,0.335,81.329,-7.494,1,2,0.824,0,0.101,0.0411,0,327773,60,2013,1/1/2013,Almost Is Never Enough
['Ariana Grande'],[2264745],0.619,0.705,0.844,109.975,-5.335,1,1,0.0323,0,0.0919,0.099,0,214907,73,2016,5/20/2016,Greedy
['Ariana Grande'],[2264745],0.568,0.656,0.364,100.049,-5.413,1,8,0.0211,1.37E-05,0.213,0.0433,1,198160,77,2018,8/17/2018,breathin
['Ariana Grande'],[2264745],0.758,0.944,0.696,119.97,-1.541,0,2,0.0949,6.49E-06,0.402,0.0696,0,165147,59,2011,8/1/2011,Give It Up (feat. Elizabeth Gillies & ****** Grande)
['Ariana Grande'],[2264745],0.324,0.327,0.334,81.328,-7.494,1,2,0.825,0,0.101,0.0409,0,327773,69,2013,1/1/2013,Almost Is Never Enough
['Ariana Grande'],[2264745],0.692,0.608,0.449,125.012,-5.233,0,8,0.218,0,0.348,0.041,0,339733,58,2013,1/1/2013,Honeymoon Avenue
['Ariana Grande'],[2264745],0.536,0.521,0.314,72.06,-4.128,1,7,0.41,0,0.142,0.0274,0,194707,58,2013,1/1/2013,Tattooed Heart
['Ariana Grande'],[2264745],0.654,0.578,0.233,143.867,-6.897,1,6,0.546,0,0.112,0.449,0,233733,65,2014,8/25/2014,Best Mistake
['Ariana Grande'],[2264745],0.439,0.322,0.16,77.963,-5.959,1,9,0.692,0,0.103,0.028,0,232587,66,2014,8/25/2014,Just A Little Bit Of Your Heart
['Ariana Grande'],[2264745],0.527,0.435,0.0781,102.698,-8.363,1,2,0.0295,0,0.243,0.129,0,223853,69,2016,5/20/2016,Let Me Love You
['Ariana Grande'],[2264745],0.637,0.733,0.431,131.004,-4.413,0,7,0.0149,0,0.162,0.0563,1,194840,70,2016,5/20/2016,Everyday
['Ariana Grande'],[2264745],0.813,0.456,0.587,108.801,-7.667,0,1,0.169,2.86E-06,0.105,0.0684,0,179293,69,2016,5/20/2016,Be Alright
['Ariana Grande'],[2264745],0.725,0.796,0.517,101.976,-3.684,1,1,0.0154,0,0.354,0.0326,0,197600,56,2013,1/1/2013,Baby I
['Ariana Grande'],[2264745],0.633,0.412,0.214,102.215,-7.339,1,9,0.42,3.57E-06,0.048,0.0284,0,202360,68,2016,5/20/2016,Moonlight
['Ariana Grande'],[2264745],0.647,0.309,0.195,87.045,-7.948,0,7,0.78,7.41E-06,0.202,0.0366,1,171573,74,2019,2/8/2019,needy
['Ariana Grande'],[2264745],0.747,0.458,0.47,75.029,-6.891,1,6,0.451,0,0.252,0.303,0,182000,74,2019,2/8/2019,NASA
['Ariana Grande'],[2264745],0.729,0.475,0.371,62.52,-4.985,1,8,0.378,0,0.12,0.0364,1,212267,74,2019,2/8/2019,imagine
['Ariana Grande'],[2264745],0.616,0.91,0.714,150.038,-3.316,0,8,0.0109,0,0.0806,0.124,0,179600,53,2012,11/6/2012,L.A. Boyz
['Ariana Grande'],[2264745],0.708,0.454,0.24,110.963,-7.07,1,1,0.0217,0,0.073,0.0395,1,189507,72,2018,8/17/2018,********* n go
['Ariana Grande'],[2264745],0.662,0.6,0.331,134.979,-6.402,1,0,0.173,0.000137,0.109,0.0703,1,222947,72,2019,2/8/2019,in my head
['Ariana Grande'],[2264745],0.54,0.265,0.423,61.975,-5.307,1,11,0.88,0,0.131,0.0297,0,168520,61,2014,8/25/2014,My Everything
['Ariana Grande'],[2264745],0.621,0.834,0.561,156.095,-3.166,1,7,0.127,0,0.0854,0.105,0,247080,53,2013,1/1/2013,Right There
['Ariana Grande'],[2264745],0.721,0.459,0.46,119.914,-6.408,1,4,0.248,0,0.212,0.032,1,208493,69,2018,8/17/2018,sweetener
['Ariana Grande'],[2264745],0.831,0.485,0.622,80.022,-6.677,0,10,0.375,1.47E-05,0.118,0.15,1,245667,68,2018,8/17/2018,R.E.M
['Ariana Grande'],[2264745],0.71,0.614,0.658,148.152,-6.757,0,10,0.186,0,0.0974,0.0431,1,172107,69,2018,8/17/2018,everytime
['Ariana Grande'],[2264745],0.45,0.619,0.427,83.3,-7.412,1,9,0.329,0,0.319,0.372,1,208880,71,2019,2/8/2019,fake smile
['Ariana Grande'],[2264745],0.758,0.665,0.643,151.976,-5.188,0,2,0.0815,0.000157,0.216,0.0774,1,216893,72,2019,2/8/2019,bloodline
['Ariana Grande'],[2264745],0.287,0.364,0.11,103.777,-8.295,1,9,0.418,1.80E-05,0.185,0.0306,0,271467,71,2019,2/8/2019,ghostin
['Ariana Grande'],[2264745],0.847,0.579,0.569,137.998,-5.314,1,1,0.0268,0.0545,0.102,0.0719,0,267107,71,2019,2/8/2019,bad idea
['Ariana Grande'],[2264745],0.525,0.621,0.591,191.9,-7.364,1,7,0.0489,0,0.294,0.116,0,204093,61,2014,11/24/2014,Santa Tell Me
['Ariana Grande'],[2264745],0.653,0.445,0.176,144.02,-7.183,0,0,0.31,0,0.116,0.0413,1,216493,53,2014,12/15/2014,Get On Your Knees
['Ariana Grande'],[2264745],0.536,0.694,0.291,100.906,-4.369,0,7,0.0303,0,0.183,0.0332,0,260000,65,2016,5/20/2016,Touch It
['Ariana Grande'],[2264745],0.507,0.696,0.406,102.983,-6.027,1,11,0.0152,0.000821,0.121,0.0621,1,200400,64,2016,5/20/2016,Thinking Bout You
['Ariana Grande'],[2264745],0.336,0.231,0.429,168.685,-6.217,1,1,0.942,0,0.188,0.0497,1,37640,69,2018,8/17/2018,raindrops (an angel cried)
['Ariana Grande'],[2264745],0.443,0.663,0.331,159.856,-5.946,0,8,0.0494,0,0.153,0.0432,0,211880,59,2014,8/25/2014,Why Try
['Ariana Grande'],[2264745],0.463,0.245,0.395,129.415,-9.438,1,8,0.957,0,0.089,0.0387,0,246893,56,2016,11/4/2016,Over And Over *****
['Ariana Grande'],[2264745],0.597,0.524,0.0549,92.568,-7.247,1,11,0.216,0,0.112,0.0537,1,171333,67,2018,8/17/2018,better ***
['Ariana Grande'],[2264745],0.757,0.73,0.451,90.013,-6.304,1,7,0.0348,6.17E-05,0.136,0.187,1,189533,69,2018,8/10/2018,Bed (feat. ****** Grande)
['Ariana Grande'],[2264745],0.892,0.507,0.695,143.96,-8.282,1,0,0.704,3.14E-05,0.109,0.378,1,158587,70,2019,4/1/2019,MONOPOLY (with Victoria Monét)
"['Morgan Heritage', 'Capleton', 'Jah Cure', 'Bushman']","[500298, 540010, 116465, 642354]",0.622,0.467,0.778,137.722,-11.454,0,10,0.121,0,0.153,0.295,0,357027,53,2000,2000,"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)"
['Morgan Heritage'],[500298],0.75,0.492,0.917,80.926,-7.535,1,1,0.143,0,0.057,0.0527,0,229093,49,2001,2001,Down By The River
['Morgan Heritage'],[500298],0.621,0.733,0.829,140.93,-6.365,0,7,0.0326,0,0.452,0.0537,0,496160,41,2000,2000,Don't Haffi Dread
['Morgan Heritage'],[500298],0.676,0.731,0.961,80.774,-5.077,1,10,0.406,0,0.0587,0.0684,0,267733,49,2003,2003,***** Still Loving Me
['Father John Misty'],[2877943],0.536,0.489,0.364,104.598,-7.669,1,4,0.74,0,0.0948,0.0319,0,219893,48,2012,5/1/2012,Funtimes in Babylon
['Father John Misty'],[2877943],0.189,0.724,0.39,210.108,-5.88,0,7,0.297,0.00387,0.0687,0.0582,0,278920,52,2015,2/10/2015,"I Love You, Honeybear"
['Father John Misty'],[2877943],0.534,0.659,0.497,107.052,-8.279,1,0,0.487,0.0808,0.0892,0.027,0,234160,60,2012,5/1/2012,Nancy From Now On
['Father John Misty'],[2877943],0.417,0.687,0.627,204.11,-6.484,1,7,0.0955,0.0278,0.0989,0.0372,0,189293,66,2016,7/26/2016,Real Love Baby
['Father John Misty'],[2877943],0.583,0.831,0.628,94.009,-3.417,1,9,0.0502,0.272,0.04,0.0289,0,190613,57,2012,5/1/2012,Hollywood Forever Cemetery Sings
['Father John Misty'],[2877943],0.436,0.804,0.784,188.061,-4.907,1,0,0.209,0,0.171,0.0409,0,170840,57,2015,2/10/2015,Chateau Lobby #4 (in C for Two ********
['Father John Misty'],[2877943],0.583,0.886,0.853,165.016,-4.027,1,5,0.108,1.18E-05,0.109,0.0344,0,215147,50,2012,5/1/2012,I'm Writing a Novel
['Jackie Lee'],[3315236],0.446,0.759,0.56,170.17,-5.053,1,2,0.0636,0,0.098,0.0331,0,172102,54,2016,10/21/2016,Getting Over You
['Mother Love Bone'],[502269],0.43,0.436,0.0971,132.121,-12.076,1,7,0.165,0,0.131,0.0317,0,226067,36,1990,1/1/1990,Bone China
['Mother Love Bone'],[502269],0.502,0.819,0.336,113.904,-9.823,0,4,0.0359,0.00221,0.0849,0.0575,0,266800,39,1990,1/1/1990,Holy Roller
['Mother Love Bone'],[502269],0.517,0.343,0.237,135.621,-12.034,1,1,0.0764,2.47E-05,0.057,0.0272,0,243640,32,1990,1/1/1990,Gentle Groove
['Mother Love Bone'],[502269],0.515,0.818,0.401,113.85,-9.577,0,4,0.0394,0.00621,0.093,0.0572,0,268267,31,1992,1/1/1992,Holy Roller
['Mother Love Bone'],[502269],0.443,0.192,0.113,140.462,-16.324,0,9,0.0854,0,0.162,0.0342,0,221707,33,1990,1/1/1990,Man Of ****** Words
['Mother Love Bone'],[502269],0.408,0.798,0.203,91.355,-10.072,0,9,0.0123,0.000151,0.13,0.0368,0,324867,30,1990,1/1/1990,Come Bite The Apple
['Mother Love Bone'],[502269],0.353,0.362,0.267,141.285,-13.502,1,2,0.0894,3.38E-05,0.114,0.031,0,502040,51,1992,1/1/1992,Chloe Dancer/Crown Of Thorns
['Mother Love Bone'],[502269],0.364,0.414,0.458,139.116,-14.011,0,4,0.146,1.15E-06,0.0975,0.0298,0,382533,48,1990,1/1/1990,Crown Of Thorns
['Mother Love Bone'],[502269],0.467,0.774,0.324,109.529,-10.617,0,4,0.00428,0.00134,0.158,0.0515,0,220707,43,1990,1/1/1990,This Is Shangrila
['Mother Love Bone'],[502269],0.426,0.541,0.276,136.335,-10.999,1,0,0.0115,0,0.236,0.0306,0,289933,40,1990,1/1/1990,Stargazer
['Mother Love Bone'],[502269],0.41,0.674,0.169,142.154,-9.982,1,7,0.0199,0.000779,0.258,0.0301,0,296667,40,1990,1/1/1990,******* Champion
['Shelby Lynne'],[20760],0.241,0.157,0.172,85.727,-11.284,1,5,0.876,0,0.0967,0.0293,0,247827,0,1949,1949,O Holy *****
['Shelby Lynne'],[20760],0.488,0.253,0.174,126.867,-11.474,0,9,0.876,0,0.112,0.0666,0,266280,2,1941,1941,You've Changed
"['10,000 Maniacs']",[501081],0.501,0.524,0.786,132.921,-16.322,1,2,0.00255,0.0115,0.118,0.0294,0,299320,33,1987,7/27/1987,Don't Talk
"['10,000 Maniacs']",[501081],0.639,0.462,0.785,132.061,-15.233,1,2,0.0739,0,0.157,0.0311,0,193200,31,1987,7/27/1987,A Campfire Song
"['10,000 Maniacs']",[501081],0.614,0.355,0.313,92.07,-16.113,1,7,0.172,0,0.108,0.0249,0,216960,28,1987,7/27/1987,The Painted Desert
"['10,000 Maniacs']",[501081],0.605,0.606,0.843,140.073,-15.816,1,9,0.00692,5.89E-06,0.251,0.0337,0,191827,28,1987,7/27/1987,Cherry Tree
"['10,000 Maniacs']",[501081],0.765,0.391,0.74,125.976,-16.751,1,7,0.183,2.80E-06,0.0644,0.0387,0,250840,28,1987,7/27/1987,Gun Shy
"['10,000 Maniacs']",[501081],0.635,0.652,0.59,110.301,-8.987,0,9,0.214,0.000954,0.179,0.0252,0,270533,32,1992,1992,Noah's Dove
"['10,000 Maniacs']",[501081],0.275,0.338,0.158,74.543,-10.46,1,4,0.793,0.00352,0.114,0.0356,0,219400,32,1992,1992,How You've Grown
"['10,000 Maniacs']",[501081],0.434,0.388,0.318,159.949,-16.736,1,4,0.00412,6.39E-05,0.387,0.0289,0,256160,26,1987,7/27/1987,City of Angels
"['10,000 Maniacs']",[501081],0.679,0.4,0.695,120.029,-16.781,1,7,0.109,0,0.0613,0.0394,0,192707,26,1987,7/27/1987,My Sister Rose
"['10,000 Maniacs']",[501081],0.561,0.695,0.165,129.007,-7.449,1,11,0.34,0.0873,0.116,0.0294,0,248573,30,1992,1992,Eden
"['10,000 Maniacs']",[501081],0.518,0.945,0.529,129.41,-6.449,1,5,0.223,0.0102,0.753,0.111,0,325533,32,1993,10/26/1993,Stockton Gala Days - MTV Unplugged Version
"['10,000 Maniacs']",[501081],0.604,0.44,0.397,113.709,-13.381,0,5,0.453,0.0616,0.753,0.0339,0,262507,32,1993,10/26/1993,Eat for Two - MTV Unplugged Version
"['10,000 Maniacs']",[501081],0.611,0.833,0.793,108.498,-7.554,1,3,0.0218,0.000204,0.0923,0.0351,0,219893,55,1992,1992,These Are Days
"['10,000 Maniacs']",[501081],0.408,0.79,0.347,122.624,-8.138,0,11,0.26,0.00027,0.765,0.103,0,223373,61,1993,10/26/1993,Because the ***** - MTV Unplugged Version
"['10,000 Maniacs']",[501081],0.77,0.459,0.963,133.351,-17.453,1,1,0.112,0.00343,0.145,0.0416,0,236653,44,1987,7/27/1987,Like the Weather
"['10,000 Maniacs']",[501081],0.861,0.385,0.494,117.913,-10.057,1,2,0.154,0,0.123,0.0341,0,193560,46,1989,5/2/1989,Trouble Me
"['10,000 Maniacs']",[501081],0.586,0.566,0.585,99.98,-16.305,1,9,0.011,0.000124,0.0741,0.0398,0,289027,41,1987,7/27/1987,What's the Matter Here?
"['10,000 Maniacs']",[501081],0.616,0.511,0.604,132.015,-15.894,1,6,0.0384,0,0.15,0.0279,0,206413,40,1987,7/27/1987,Hey **** Kerouac
"['10,000 Maniacs']",[501081],0.367,0.0256,0.178,106.872,-25.309,1,3,0.917,7.39E-05,0.0843,0.0421,0,260253,37,1987,7/27/1987,Verdi Cries
"['10,000 Maniacs']",[501081],0.622,0.876,0.867,104.97,-6.31,1,10,0.0193,0.00684,0.0987,0.0305,0,185960,39,1992,1992,Candy Everybody Wants
"['10,000 Maniacs']",[501081],0.498,0.914,0.622,106.492,-9.2,1,3,0.107,0.00235,0.891,0.0635,0,293533,39,1993,10/26/1993,These Are Days - MTV Unplugged Version
"['10,000 Maniacs']",[501081],0.623,0.773,0.807,124.644,-8.8,1,6,0.0155,0.00573,0.0917,0.0271,0,245573,49,1997,1/1/1997,More Than This
['Shelly Manne'],[19435],0.368,0.204,0.336,77.999,-18.158,0,5,0.852,0.252,0.107,0.0352,0,333173,7,1962,1962,Slowly
"[""Jack's Mannequin""]",[669194],0.447,0.908,0.434,100.712,-4.529,1,8,0.0255,0,0.127,0.0613,0,194893,46,2005,8/23/2005,The Mixed Tape
"[""Jack's Mannequin""]",[669194],0.484,0.92,0.357,136.034,-4.603,1,3,0.00909,0,0.119,0.0533,0,242747,43,2005,2005,Bruised - **** Remaster
"[""Jack's Mannequin""]",[669194],0.311,0.901,0.289,199.941,-5.995,1,3,0.0235,3.41E-05,0.0759,0.115,0,256173,43,2008,9/29/2008,Swim
"[""Jack's Mannequin""]",[669194],0.367,0.855,0.366,104.8,-4.207,1,0,0.0331,0,0.385,0.0421,1,178480,40,2005,2005,Holiday from Real - **** Remastered
"[""Jack's Mannequin""]",[669194],0.323,0.936,0.326,163.124,-4.505,1,3,0.00656,0,0.0972,0.108,0,251533,53,2005,2005,Dark **** - **** Remastered
"[""Jack's Mannequin""]",[669194],0.389,0.954,0.382,162.823,-3.945,1,3,0.00199,0,0.135,0.126,0,251933,48,2005,8/23/2005,Dark ****
"[""Jack's Mannequin""]",[669194],0.412,0.879,0.357,101.083,-4.219,1,1,0.0684,0,0.143,0.0563,0,194440,49,2005,2005,The Mixed Tape - **** Remastered
['Mother Maybelle Carter'],[337856],0.424,0.125,0.37,145.358,-15.962,1,9,0.901,0,0.252,0.0357,0,158947,16,1966,10/21/1966,Give Me Your Love and I'll Give You Mine
['Mother Maybelle Carter'],[337856],0.413,0.523,0.446,96.892,-9.673,1,9,0.642,0,0.357,0.0272,0,288467,43,1972,1972,Will The Circle Be Unbroken
['Mother Maybelle Carter'],[337856],0.492,0.406,0.595,88.062,-10.388,1,10,0.78,0,0.224,0.0261,0,267000,30,1972,1972,Keep On The Sunny Side
"['Jackie McLean', 'Herbie Hancock']","[127949, 957296]",0.571,0.293,0.23,82.745,-11.914,0,0,0.828,0.179,0.112,0.0385,0,480000,44,2000,1/1/2000,Yams
['Jackie McLean'],[127949],0.578,0.419,0.596,97.308,-13.796,0,5,0.876,0.00137,0.268,0.0499,0,311067,9,1960,3/28/1960,I Love You - Remastered
['Marian McPartland'],[824866],0.451,0.0441,0.311,74.195,-31.786,0,6,0.953,0.851,0.0835,0.0406,0,196718,10,1960,8/12/1960,*********
['Marian McPartland'],[824866],0.512,0.194,0.367,135.031,-18.325,1,0,0.796,0.788,0.187,0.0383,0,131560,30,1972,1/1/1972,Piano ********
['Marian McPartland'],[824866],0.433,0.0177,0.102,135.273,-32.226,1,8,0.994,0.919,0.115,0.0341,0,187480,10,1960,8/12/1960,Maria
['Marian McPartland'],[824866],0.441,0.0714,0.237,80.001,-31.168,1,1,0.931,0.832,0.111,0.078,0,202013,9,1960,8/12/1960,A Little Bit In Love
['Marian McPartland'],[824866],0.419,0.515,0.817,93.715,-14.401,0,5,0.569,0.815,0.0575,0.0423,0,380761,9,1962,9/21/1962,Love For Sale
['Marian McPartland'],[824866],0.48,0.152,0.143,75.232,-16.67,1,2,0.988,0.92,0.147,0.0458,0,170307,23,1953,1/1/1953,Love Is Here To Stay
['Marian McPartland'],[824866],0.416,0.21,0.53,81.154,-19.26,1,8,0.991,0.95,0.0937,0.0375,0,164267,20,1953,1/1/1953,All The Things You Are
['Marian McPartland'],[824866],0.696,0.0718,0.32,67.634,-19.834,1,6,0.979,0.946,0.0986,0.0519,0,184667,15,1953,1/1/1953,Moonlight In Vermont
['Marian McPartland'],[824866],0.517,0.389,0.862,155.48,-13.346,1,3,0.953,0.93,0.101,0.0323,0,166933,12,1953,1/1/1953,Strike Up The Band
['Marian McPartland'],[824866],0.463,0.183,0.238,80.578,-16.261,1,7,0.988,0.928,0.0897,0.0451,0,198333,10,1953,1/1/1953,It Might As Well Be Spring
['Marian McPartland'],[824866],0.557,0.33,0.617,95.294,-13.188,1,3,0.977,0.908,0.172,0.029,0,181027,4,1953,1/1/1953,Gypsy In My Soul
['Marian McPartland'],[824866],0.331,0.223,0.19,168.3,-19.927,1,8,0.988,0.936,0.0907,0.0455,0,174667,4,1953,1/1/1953,**********
['Marian McPartland'],[824866],0.476,0.18,0.55,171.377,-19.364,0,5,0.984,0.937,0.105,0.042,0,150933,4,1953,1/1/1953,Love For Sale
['Jackie Mittoo'],[128585],0.933,0.48,0.675,101.951,-12.986,1,2,0.869,0.893,0.136,0.134,0,199720,31,1970,1970,Henry The Great
['Jackie Mittoo'],[128585],0.709,0.841,0.847,120.805,-8.078,1,0,0.00285,0.583,0.0731,0.0346,0,279040,25,1969,1/1/1969,Juice Box
['Cowboy Mouth'],[120412],0.512,0.756,0.722,153.743,-5.767,0,6,0.345,0,0.155,0.0391,0,197933,30,1996,1/1/1996,Jenny Says
['Cowboy Mouth'],[120412],0.528,0.733,0.728,78.277,-4.373,0,6,0.0742,1.29E-05,0.159,0.06,0,202587,44,1996,1996,Jenny Says
['Washed Out'],[2136598],0.207,0.878,0.138,89.969,-7.212,1,4,0.00441,0.421,0.341,0.0449,0,287667,43,2011,7/12/2011,Eyes Be Closed
['Washed Out'],[2136598],0.34,0.737,0.499,172.022,-4.681,1,8,0.000105,0.762,0.0699,0.0582,0,192080,64,2009,9/8/2009,Feel It All Around
['Washed Out'],[2136598],0.549,0.865,0.355,100.511,-1.827,1,7,0.0505,0.189,0.147,0.0523,0,168680,52,2009,9/8/2009,New Theory
['Washed Out'],[2136598],0.316,0.748,0.256,79.337,-8.187,1,2,0.000304,0.0139,0.608,0.0413,0,245880,53,2013,8/13/2013,It All Feels Right
['Washed Out'],[2136598],0.505,0.861,0.504,100.959,-6.864,1,9,0.0762,0.0844,0.309,0.104,0,266093,49,2011,7/12/2011,Amor ****
['Jackie Paris'],[127766],0.24,0.193,0.242,59.087,-16.395,1,7,0.755,2.02E-06,0.498,0.0355,0,168680,0,1954,1/1/1954,I Had A Talk With A Daisy
