"artist_names","artists_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness","instrumentalness","liveness","speechiness","explicit","duration_ms","popularity","year","release_date","song_title","follower_main_genre"
"'Dean Martin'",813392,0.347,0.287,0.421,115.17,-14.817,1,8,0.865,0,0.159,0.0405,0,150400,14,1961,"1961","Giuggiola","Vocal"
"'Dean Martin'",813392,0.489,0.182,0.561,68.257,-19.242,1,3,0.916,0,0.142,0.0525,0,128067,12,1961,"1961","Sparklin' Eyes","Vocal"
"'Dean Martin'",813392,0.354,0.247,0.442,103.128,-13.398,1,8,0.865,4.9e-06,0.321,0.032,0,183747,17,1962,"1962","La Paloma","Vocal"
"'Dean Martin'",813392,0.415,0.0434,0.139,76.526,-17.96,0,5,0.972,0,0.094,0.0408,0,176653,22,1964,"1964","Smile","Vocal"
"'Dean Martin'",813392,0.472,0.0314,0.194,135.555,-18.006,1,7,0.976,1.46e-05,0.15,0.0364,0,182653,21,1964,"1964","Fools Rush In","Vocal"
"'Dean Martin'",813392,0.43,0.398,0.514,118.836,-12.134,1,3,0.819,0,0.468,0.0384,0,167827,20,1964,"1964","We'll Sing in the Sunshine","Vocal"
"'Dean Martin'",813392,0.466,0.0191,0.145,127.514,-17.221,0,0,0.978,2.78e-05,0.139,0.0388,0,162547,20,1964,"1964","My Melancholy Baby","Vocal"
"'Dean Martin'",813392,0.183,0.232,0.144,142.83,-14.535,1,7,0.924,0.0137,0.075,0.0299,0,139387,23,1965,"1965","Welcome to My World","Vocal"
"'Dean Martin'",813392,0.359,0.303,0.379,111.031,-13.443,1,10,0.827,0,0.143,0.029,0,165040,24,1965,"1965","Red Roses for a **** Lady","Vocal"
"'Dean Martin'",813392,0.557,0.562,0.636,111.069,-9.575,0,7,0.769,0,0.45,0.0414,0,146387,27,1967,"4/1/1967","******** Baby *****","Vocal"
"'Dean Martin'",813392,0.68,0.258,0.781,132.056,-11.995,1,9,0.627,0,0.293,0.0554,0,147293,53,2011,"1/1/2011","Ain't That A Kick In The Head - Remastered","Vocal"
"'Dean Martin'",813392,0.14,0.155,0.108,93.535,-17.039,0,6,0.89,0.00563,0.217,0.0329,0,161400,10,1956,"1956","My Heart Reminds Me - Remastered","Vocal"
"'Dean Martin'",813392,0.556,0.235,0.808,156.16,-12.829,1,5,0.681,0,0.119,0.073,0,142173,11,1956,"1956","Dinah","Vocal"
"'Dean Martin'",813392,0.814,0.292,0.697,122.15,-17.073,1,9,0.728,0.00302,0.0801,0.0414,0,193600,11,1956,"1956","Amor","Vocal"
"'Dean Martin'",813392,0.693,0.198,0.485,135.942,-13.465,0,5,0.917,0.000253,0.0606,0.0413,0,135427,12,1957,"1957","Maybe","Vocal"
"'Dean Martin'",813392,0.325,0.0725,0.192,76.887,-19.037,1,7,0.972,0.00342,0.152,0.0328,0,171800,11,1958,"1958","Only Trust Your Heart - Remastered","Vocal"
"'Dean Martin'",813392,0.346,0.122,0.405,139.976,-15.55,1,3,0.876,8.53e-06,0.208,0.03,0,196440,16,1959,"1/1/1959","******** Sunset","Vocal"
"'Dean Martin'",813392,0.321,0.069,0.239,80.814,-20.12,1,3,0.912,0.000548,0.335,0.0315,0,179707,17,1959,"1/1/1959","A Winter Romance","Vocal"
"'Dean Martin'",813392,0.222,0.131,0.174,180.157,-16.386,1,6,0.942,0.00845,0.164,0.039,0,219587,16,1959,"1/1/1959","The Things We Did Last Summer","Vocal"
"'Dean Martin'",813392,0.236,0.0979,0.186,139.442,-21.564,1,1,0.435,0.621,0.352,0.0361,0,192173,13,1959,"1959","Cuddle Up A Little Closer, Lovey Mine - **** Remaster","Vocal"
"'Dean Martin'",813392,0.208,0.279,0.302,107.921,-15.726,1,10,0.846,0.000782,0.298,0.0326,0,199733,13,1961,"1961","The Story Of Life (All This Is Mine)","Vocal"
"'Dean Martin'",813392,0.18,0.198,0.215,167.485,-18.928,1,5,0.741,0.00315,0.119,0.0357,0,171707,12,1961,"1961","Hear My Heart","Vocal"
"'Dean Martin'",813392,0.505,0.185,0.55,99.862,-17.469,0,3,0.846,0.102,0.105,0.0349,0,143613,16,1962,"1962","Let Me Love You ******* - Digitally Remastered 99","Vocal"
"'Dean Martin'",813392,0.478,0.419,0.804,123.795,-12.171,1,5,0.812,0,0.353,0.0416,0,136547,16,1962,"1962","(All En) El Rancho Grande","Vocal"
"'Dean Martin'",813392,0.762,0.415,0.786,119.578,-12.539,1,6,0.773,0.000826,0.0817,0.0326,0,156173,15,1962,"1962","******** Loves You - **** Digital Remaster","Vocal"
"'Dean Martin'",813392,0.585,0.146,0.633,89.279,-18.194,1,10,0.923,0.00897,0.105,0.0337,0,162560,16,1962,"1962","A Hundred Years From Today - **** Digital Remaster","Vocal"
"'Dean Martin'",813392,0.428,0.0306,0.234,86.425,-16.321,0,4,0.96,0,0.113,0.0593,0,193920,20,1964,"1964","I'll Buy That Dream","Vocal"
"'Dean Martin'",813392,0.332,0.281,0.426,81.084,-13.508,1,11,0.933,0.000451,0.357,0.028,0,127933,19,1964,"1964","Every Minute, Every Hour","Vocal"
"'Dean Martin'",813392,0.42,0.0304,0.145,180.681,-18.177,1,3,0.979,2.47e-05,0.0942,0.0481,0,154280,19,1964,"1964","I Don't Know Why (I Just Do)","Vocal"
"'Dean Martin'",813392,0.639,0.64,0.655,76.901,-8.49,1,6,0.808,0,0.241,0.0363,0,141267,27,1967,"4/1/1967","Lay **** Happiness on Me","Vocal"
"'Dean Martin'",813392,0.384,0.455,0.368,83.657,-12.837,1,3,0.92,0.301,0.343,0.0386,0,168680,26,1967,"4/1/1967","You've Still Got a Place in My Heart","Vocal"
"'Dean Martin'",813392,0.655,0.141,0.639,101.097,-13.249,1,10,0.826,0,0.312,0.0446,0,144200,10,1956,"1956","Basin Street *****","Vocal"
"'Dean Martin'",813392,0.594,0.262,0.784,85.109,-14.74,1,0,0.776,0,0.0991,0.0713,0,181933,9,1956,"1956","The Lady With The Big Umbrella","Vocal"
"'Dean Martin'",813392,0.425,0.202,0.531,137.574,-15.56,1,7,0.923,1.04e-06,0.369,0.0319,0,151533,8,1956,"1956","On An Evening In Roma (Sott'er Celo De Roma)","Vocal"
"'Dean Martin'",813392,0.484,0.215,0.553,117.204,-14.227,1,1,0.942,0.00107,0.211,0.0319,0,173600,9,1956,"1956","Simpatico","Vocal"
"'Dean Martin'",813392,0.631,0.228,0.783,149.223,-12.712,1,5,0.683,0,0.332,0.0621,0,150267,10,1956,"1956","Is It True What They Say About Dixie?","Vocal"
"'Dean Martin'",813392,0.726,0.142,0.668,100.465,-14.832,0,7,0.945,0,0.166,0.0488,0,152200,12,1957,"1957","I'm Gonna Steal You Away - Remastered","Vocal"
"'Dean Martin'",813392,0.61,0.128,0.635,94.754,-17.129,0,7,0.946,6.07e-05,0.114,0.067,0,125600,12,1957,"1957","Pretty Baby","Vocal"
"'Dean Martin'",813392,0.243,0.193,0.112,127.417,-13.024,1,2,0.952,3.78e-06,0.13,0.0326,0,132067,14,1959,"1959","Napoli","Vocal"
"'Dean Martin'",813392,0.428,0.103,0.489,93.396,-21.65,1,5,0.891,0.511,0.112,0.0404,0,165133,12,1959,"1959","Let's Put Out The Lights (And Go To Sleep)","Vocal"
"'Dean Martin'",813392,0.627,0.114,0.335,128.687,-14.308,0,6,0.875,0,0.141,0.0355,0,184160,11,1959,"1959","Volare (Nel Blu Di Pinto Di Blu)","Vocal"
"'Dean Martin'",813392,0.465,0.18,0.637,132.191,-13.894,1,1,0.887,0,0.0698,0.0339,0,146173,12,1960,"1960","Who Was That Lady?","Vocal"
"'Dean Martin'",813392,0.477,0.146,0.478,116.208,-16.228,1,9,0.963,0.0191,0.112,0.0354,0,174307,13,1960,"1960","Love Me, My Love","Vocal"
"'Dean Martin'",813392,0.265,0.109,0.231,66.28,-20.519,1,2,0.922,0.0175,0.111,0.0333,0,172827,14,1961,"1961","Be An Angel - Alternate Take","Vocal"
"'Dean Martin'",813392,0.192,0.129,0.246,82.836,-19.36,1,2,0.927,0.00153,0.167,0.0325,0,157360,10,1961,"1961","Be An Angel","Vocal"
"'Dean Martin'",813392,0.268,0.185,0.26,87.585,-17.085,1,7,0.886,5.4e-05,0.337,0.0312,0,155773,11,1961,"1961","Let Me Know","Vocal"
"'Dean Martin'",813392,0.201,0.284,0.283,111.049,-14.127,1,9,0.902,0.0362,0.311,0.0334,0,193293,9,1961,"1961","The Story Of Life (All This Is Mine) - Alternate Take","Vocal"
"'Dean Martin'",813392,0.246,0.168,0.171,100.538,-16.679,0,7,0.977,0.119,0.108,0.0331,0,213360,14,1962,"1962","April in Paris","Vocal"
"'Dean Martin'",813392,0.818,0.328,0.68,122.145,-15.768,1,9,0.687,0.00783,0.0926,0.0392,0,191360,15,1962,"1962","Amor - Digitally Remastered ****","Vocal"
"'Dean Martin'",813392,0.54,0.419,0.737,128.015,-12.78,0,0,0.885,0,0.358,0.0402,0,124587,13,1962,"1962","Tangerine","Vocal"
"'Dean Martin'",813392,0.313,0.197,0.212,88.979,-13.067,1,8,0.915,1.82e-06,0.113,0.0323,0,161480,21,1964,"1964","Try *****","Vocal"
"'Dean Martin'",813392,0.547,0.289,0.446,74.95,-11.385,1,5,0.902,1.96e-06,0.285,0.0274,0,158520,20,1964,"1964","That's What I Like","Vocal"
"'Dean Martin'",813392,0.425,0.0549,0.274,198.999,-15.018,1,3,0.968,0,0.104,0.0544,0,134213,18,1964,"1964","Baby, Won't You Please Come Home","Vocal"
"'Dean Martin'",813392,0.518,0.655,0.939,149.939,-10.15,1,9,0.797,0,0.0807,0.106,0,150360,22,1964,"1964","Your Other Love","Vocal"
"'Dean Martin'",813392,0.215,0.215,0.342,202.24,-14.951,1,3,0.933,0.0036,0.371,0.0343,0,134427,23,1966,"1966","**** Christmas","Vocal"
"'Dean Martin'",813392,0.556,0.203,0.837,156.125,-12.894,0,6,0.834,0,0.248,0.055,0,154000,8,1956,"1956","Change Of Heart","Vocal"
"'Dean Martin'",813392,0.274,0.209,0.436,156.341,-15.095,1,7,0.885,0,0.0873,0.0328,0,168493,9,1956,"1956","Street Of Love (Rue De Mon Amour)","Vocal"
"'Dean Martin'",813392,0.489,0.238,0.449,103.426,-17.177,0,11,0.842,0.000741,0.338,0.0324,0,155227,8,1956,"1956","I Love You Much Too Much","Vocal"
"'Dean Martin'",813392,0.258,0.132,0.161,72.657,-17.171,0,1,0.913,0.00243,0.148,0.0336,0,182933,7,1956,"1956","You Look So Familiar","Vocal"
"'Dean Martin'",813392,0.689,0.317,0.724,129.102,-12.613,1,8,0.803,2.8e-05,0.064,0.125,0,139693,8,1956,"1956","The Look","Vocal"
"'Dean Martin'",813392,0.774,0.194,0.824,120.959,-15.956,1,1,0.84,1.38e-05,0.0474,0.0511,0,187427,8,1956,"1956","If Love Is Good To Me","Vocal"
"'Dean Martin'",813392,0.386,0.0936,0.193,100.396,-17.468,0,4,0.944,0,0.0916,0.035,0,136667,9,1957,"1957","The Test Of Time","Vocal"
"'Dean Martin'",813392,0.493,0.0719,0.255,78.632,-18.446,1,5,0.969,0.0442,0.14,0.0395,0,177160,10,1957,"1957","I Don't Know Why (I Just Do)","Vocal"
"'Dean Martin'",813392,0.558,0.0757,0.4,75.977,-17.56,0,4,0.914,1.32e-05,0.156,0.0389,0,174160,9,1957,"1957","Nevertheless (I'm In Love With You)","Vocal"
"'Dean Martin'",813392,0.439,0.0815,0.229,76.37,-17.42,0,2,0.946,0.0116,0.115,0.0357,0,176107,10,1957,"1957","Once In A While","Vocal"
"'Dean Martin'",813392,0.566,0.192,0.426,131.546,-14.489,1,2,0.799,0,0.0959,0.0371,0,146920,15,1959,"1/1/1959","It Won't Cool ***","Vocal"
"'Dean Martin'",813392,0.219,0.16,0.149,129.596,-18.448,0,1,0.949,0.205,0.361,0.0366,0,198427,12,1959,"1959","Dream A Little Dream Of Me","Vocal"
"'Dean Martin'",813392,0.61,0.0728,0.494,99.65,-20.845,1,1,0.695,1.93e-05,0.098,0.0342,0,171693,11,1959,"1959","Sleepy Time **** - **** Remaster","Vocal"
"'Dean Martin'",813392,0.311,0.224,0.169,81.182,-18.251,1,2,0.865,0.0581,0.359,0.0302,0,180840,8,1961,"1961","Hear My Heart - Alternate Take","Vocal"
"'Dean Martin'",813392,0.726,0.321,0.675,127.866,-13.191,0,11,0.765,0.000508,0.11,0.0511,0,145973,14,1962,"1962","Love (Your Spell Is Everywhere) - Digitally Remastered 98","Vocal"
"'Dean Martin'",813392,0.44,0.396,0.778,82.982,-11.584,1,0,0.825,0,0.352,0.0384,0,109707,14,1962,"1962","South of the Border","Vocal"
"'Dean Martin'",813392,0.278,0.077,0.144,77.003,-18.639,1,3,0.965,0.274,0.103,0.0359,0,198027,13,1962,"1962","Darling, Je vous aime beaucoup","Vocal"
"'Dean Martin'",813392,0.459,0.0642,0.202,79.048,-15.027,0,2,0.965,0,0.238,0.0689,0,135467,18,1964,"1964","Gimme a Little Kiss, Will Ya, Huh?","Vocal"
"'Dean Martin'",813392,0.324,0.109,0.316,69.274,-16.607,0,5,0.96,0.00321,0.117,0.0358,0,172413,19,1964,"1964","Solitaire - Remastered","Vocal"
"'Dean Martin'",813392,0.484,0.0504,0.207,64.017,-16.588,0,2,0.967,1.03e-05,0.224,0.0324,0,136000,17,1964,"1964","***** Across the Table","Vocal"
"'Dean Martin'",813392,0.678,0.409,0.695,152.865,-9.654,0,1,0.809,0,0.103,0.208,0,139680,48,2013,"12/31/2013","Mambo Italiano","Vocal"
"'Dean Martin'",813392,0.593,0.196,0.885,153.311,-15.483,0,9,0.896,0,0.21,0.0658,0,165333,8,1956,"1956","I Like Them All","Vocal"
"'Dean Martin'",813392,0.801,0.402,0.976,124.715,-11.991,1,2,0.737,0,0.158,0.0718,0,109093,8,1956,"1956","Alabamy Bound","Vocal"
"'Dean Martin'",813392,0.53,0.326,0.871,182.828,-13.556,1,3,0.821,0,0.0663,0.0779,0,157200,8,1956,"1956","Lucky Song","Vocal"
"'Dean Martin'",813392,0.71,0.199,0.586,59.483,-13.586,0,5,0.858,0,0.28,0.0881,0,153107,8,1957,"1957","Give Me A Sign","Vocal"
"'Dean Martin'",813392,0.792,0.429,0.819,107.951,-15.45,1,9,0.468,0.00821,0.0729,0.0362,0,123427,10,1957,"1957","Just Kiss Me","Vocal"
"'Dean Martin'",813392,0.747,0.166,0.601,115.685,-13.576,0,7,0.935,4.49e-05,0.126,0.0426,0,159493,10,1957,"1957","Sleepy Time ****","Vocal"
"'Dean Martin'",813392,0.462,0.279,0.722,131.575,-11.127,1,10,0.961,0,0.109,0.0495,0,143440,9,1958,"1958","Buona Sera","Vocal"
"'Dean Martin'",813392,0.812,0.252,0.89,109.65,-11.634,0,7,0.744,0,0.243,0.0356,0,168467,10,1958,"1958","It's **** Miles From Palm Springs To Texas - Remastered","Vocal"
"'Dean Martin'",813392,0.263,0.0979,0.0648,84.259,-19.859,1,10,0.962,0.138,0.171,0.0363,0,193400,14,1959,"1959","********* Sweetheart","Vocal"
"'Dean Martin'",813392,0.522,0.317,0.471,72.498,-11.248,1,8,0.836,0,0.0792,0.0389,0,160400,10,1959,"1959","You Can't Love 'Em All","Vocal"
"'Dean Martin'",813392,0.5,0.302,0.671,130.167,-12.09,0,7,0.85,0,0.086,0.0316,0,145800,14,1959,"1959","How Sweet It Is","Vocal"
"'Dean Martin'",813392,0.23,0.104,0.258,104.804,-19.339,1,5,0.896,0.000108,0.097,0.0317,0,185533,10,1961,"1961","Let Me Know - Alternate Take","Vocal"
"'Dean Martin'",813392,0.278,0.115,0.112,111.541,-18.154,1,1,0.925,0.0207,0.102,0.037,0,218640,13,1962,"1962","Gigi","Vocal"
"'Dean Martin'",813392,0.391,0.314,0.63,156.827,-12.848,1,5,0.839,0,0.326,0.0507,0,178280,13,1962,"1962","The Poor People of Paris","Vocal"
"'Dean Martin'",813392,0.275,0.202,0.193,86.006,-14.948,1,4,0.926,0.0112,0.34,0.0312,0,164040,13,1962,"1962","What a Difference a Day Made","Vocal"
"'Dean Martin'",813392,0.385,0.267,0.452,127.591,-15.286,0,4,0.903,0,0.268,0.0331,0,144120,14,1962,"1962","Mimi","Vocal"
"'Dean Martin'",813392,0.509,0.384,0.776,132.864,-10.873,1,4,0.841,0,0.0949,0.0524,0,150853,12,1962,"1962","Manana","Vocal"
"'Dean Martin'",813392,0.49,0.265,0.409,103.512,-15.849,0,11,0.823,0.00165,0.334,0.0317,0,154600,13,1962,"1962","I Love You Much Too Much - Digitally Remastered 98","Vocal"
"'Dean Martin'",813392,0.429,0.186,0.397,93.349,-16.063,1,0,0.798,0.00452,0.143,0.0405,0,151173,13,1962,"1962","My One And Only Love - **** Remaster","Vocal"
"'Dean Martin'",813392,0.241,0.23,0.209,96.596,-13.173,1,2,0.893,9.52e-05,0.135,0.0308,0,174427,17,1964,"1964","Just Close Your Eyes","Vocal"
"'Dean Martin'",813392,0.45,0.32,0.534,123.356,-14.437,1,6,0.959,1.77e-06,0.232,0.0344,0,170147,20,1964,"1964","Shutters and Boards","Vocal"
"'Dean Martin'",813392,0.602,0.447,0.738,123.958,-10.45,1,7,0.763,0,0.144,0.037,0,165853,19,1964,"1964","Peddler Man (Ten I Loved)","Vocal"
"'Dean Martin'",813392,0.382,0.331,0.479,147.41,-13.512,0,6,0.816,0,0.245,0.0374,0,178587,19,1964,"1964","Baby-O","Vocal"
"'Dean Martin'",813392,0.507,0.412,0.685,111.309,-10.413,1,0,0.885,0,0.421,0.0324,0,127693,17,1966,"1966","Winter Wonderland","Vocal"
"'Dean Martin'",813392,0.629,0.0543,0.445,78.495,-18.614,1,0,0.918,0.00506,0.232,0.132,0,130333,40,2000,"1/1/2000","My Rifle, My Pony And Me - Remastered","Vocal"
"'Dean Martin'",813392,0.635,0.193,0.699,135.477,-14.319,1,3,0.942,0,0.213,0.0488,0,163827,8,1956,"1956","I Know Your ****** Loves You","Vocal"
"'Dean Martin'",813392,0.308,0.114,0.188,142.977,-17.229,1,0,0.873,2.66e-05,0.329,0.0356,0,176493,6,1956,"1956","When You Pretend","Vocal"
"'Dean Martin'",813392,0.282,0.169,0.476,68.366,-15.901,1,3,0.902,0,0.123,0.0337,0,200573,7,1956,"1956","Ridin' Into Love","Vocal"
"'Dean Martin'",813392,0.602,0.189,0.469,111.3,-15.4,1,6,0.94,0,0.113,0.0431,0,168067,12,1958,"1958","Angel Baby","Vocal"
"'Dean Martin'",813392,0.479,0.22,0.56,107.83,-11.931,1,9,0.908,3.87e-05,0.0643,0.0289,0,167733,10,1959,"1959","All I Do Is Dream Of You","Vocal"
"'Dean Martin'",813392,0.267,0.0908,0.174,79.815,-20.264,0,0,0.935,0.0194,0.121,0.0328,0,217427,12,1959,"1/1/1959","Out In The Cold *****","Vocal"
"'Dean Martin'",813392,0.777,0.227,0.838,120.991,-14.669,1,1,0.845,3.71e-05,0.0786,0.0468,0,185680,13,1962,"1962","If Love Is Good To Me - Digitally Remastered 98","Vocal"
"'Dean Martin'",813392,0.224,0.144,0.206,142.903,-16.475,1,3,0.917,0.0429,0.145,0.0338,0,205373,12,1962,"1962","Mam'selle","Vocal"
"'Dean Martin'",813392,0.265,0.462,0.295,109.104,-10.954,1,8,0.917,0,0.389,0.0353,0,187987,19,1964,"1964","My Heart Cries for You","Vocal"
"'Dean Martin'",813392,0.26,0.278,0.37,99.845,-15.274,1,8,0.79,0.00432,0.264,0.0296,0,148480,19,1966,"1966","I'll Be Home for Christmas","Vocal"
"'Dean Martin'",813392,0.524,0.467,0.904,141.522,-10.846,1,4,0.75,0,0.357,0.028,0,138827,18,1966,"1966","Jingle Bells","Vocal"
"'Dean Martin'",813392,0.267,0.0841,0.159,77.688,-18.451,0,1,0.952,6.39e-06,0.096,0.0307,0,185293,7,1956,"1956","Love Is All That Matters","Vocal"
"'Dean Martin'",813392,0.301,0.087,0.275,88.968,-18.956,1,10,0.915,1.53e-06,0.228,0.0334,0,156800,6,1956,"1956","When You Pretend - Alternate Version","Vocal"
"'Dean Martin'",813392,0.435,0.121,0.366,78.151,-15.335,1,1,0.969,0.000189,0.108,0.0342,0,167227,9,1957,"1957","The Wind, The Wind","Vocal"
"'Dean Martin'",813392,0.43,0.352,0.822,205.122,-10.436,1,5,0.835,0,0.0923,0.0386,0,127933,8,1957,"1957","Bamboozled","Vocal"
"'Dean Martin'",813392,0.573,0.181,0.419,108.601,-16.264,1,3,0.948,2.96e-05,0.087,0.0761,0,159133,8,1958,"1958","The Object Of My Affection","Vocal"
"'Dean Martin'",813392,0.58,0.254,0.78,115.772,-11.323,1,4,0.83,0,0.345,0.0356,0,167827,7,1958,"1958","Forgetting You","Vocal"
"'Dean Martin'",813392,0.312,0.166,0.171,124.35,-16.062,1,2,0.889,2.25e-06,0.16,0.0368,0,140653,12,1962,"1962","The River Seine","Vocal"
"'Dean Martin'",813392,0.685,0.182,0.597,105.744,-18.813,0,9,0.892,0.167,0.236,0.0371,0,130600,12,1962,"1962","Two Loves Have I - Digitally Remastered ****","Vocal"
"'Dean Martin'",813392,0.211,0.308,0.171,84.078,-11.091,1,5,0.835,0.000607,0.196,0.0285,0,157600,15,1963,"1/14/1963","I'm So ******** I Could Cry","Vocal"
"'Dean Martin'",813392,0.619,0.409,0.704,124.326,-11.233,1,0,0.917,0,0.27,0.0347,0,149747,16,1964,"1964","I'm Gonna Change Everything","Vocal"
"'Dean Martin'",813392,0.447,0.356,0.317,107.221,-12.234,1,0,0.85,0,0.315,0.0372,0,127187,18,1964,"1964","A Little Voice","Vocal"
"'Dean Martin'",813392,0.541,0.564,0.907,90.887,-10.389,1,1,0.781,0,0.249,0.0479,0,154240,17,1964,"1964","Siesta Fiesta","Vocal"
"'Dean Martin'",813392,0.26,0.334,0.154,82.261,-12.518,1,11,0.702,0.00288,0.326,0.0309,0,172707,16,1966,"1966","White Christmas","Vocal"
"'Dean Martin'",813392,0.193,0.205,0.172,69.694,-16.639,0,1,0.948,0.183,0.386,0.0362,0,195627,48,2009,"1/1/2009","Dream A Little Dream Of Me - **** Remaster","Vocal"
"'Dean Martin'",813392,0.605,0.501,0.874,146.4,-8.764,1,10,0.779,0,0.0721,0.0697,0,144133,7,1956,"1956","Mississippi Dreamboat","Vocal"
"'Dean Martin'",813392,0.252,0.131,0.153,97.105,-17.1,1,5,0.952,3.49e-05,0.1,0.0317,0,169467,6,1958,"1958","Write To Me From Naples","Vocal"
"'Dean Martin'",813392,0.758,0.266,0.745,126.037,-10.971,0,6,0.889,0,0.271,0.0368,0,144400,7,1958,"1958","Outta My Mind","Vocal"
"'Dean Martin'",813392,0.59,0.221,0.549,111.731,-12.217,1,5,0.89,0,0.0878,0.0641,0,170467,7,1958,"1958","Money Is A Problem","Vocal"
"'Dean Martin'",813392,0.216,0.124,0.0639,61.65,-20.709,1,8,0.886,0.829,0.273,0.0363,0,203733,11,1959,"1959","Dream","Vocal"
"'Dean Martin'",813392,0.643,0.181,0.718,136.179,-14.461,1,3,0.937,0,0.108,0.0421,0,140573,8,1959,"1959","Humdinger","Vocal"
"'Dean Martin'",813392,0.162,0.186,0.163,138.702,-16.876,1,9,0.792,1.42e-06,0.0806,0.0334,0,116000,9,1960,"1960","My Guiding Star","Vocal"
"'Dean Martin'",813392,0.145,0.178,0.0956,173.392,-16.371,1,1,0.926,5.33e-05,0.134,0.0351,0,143267,8,1960,"1960","Napoli","Vocal"
"'Dean Martin'",813392,0.705,0.411,0.738,129.768,-12.542,1,5,0.854,0,0.224,0.0521,0,152040,11,1962,"1962","In a Little Spanish Town","Vocal"
"'Dean Martin'",813392,0.239,0.299,0.316,84.137,-12.9,1,3,0.851,9.66e-05,0.325,0.034,0,184413,17,1964,"1964","From Lover to Loser","Vocal"
"'Dean Martin'",813392,0.5,0.324,0.563,122.879,-11.911,1,4,0.79,0,0.106,0.029,0,142200,13,1964,"1964","Clinging Vine","Vocal"
"'Dean Martin'",813392,0.29,0.243,0.221,134.105,-15.448,0,9,0.848,3.35e-05,0.354,0.0319,0,159627,17,1965,"1965","I'll Be Seeing You","Vocal"
"'Dean Martin'",813392,0.621,0.276,0.763,116.457,-13.678,1,10,0.854,0,0.352,0.03,0,160973,17,1965,"1965","Walk on By","Vocal"
"'Dean Martin'",813392,0.335,0.121,0.362,104.24,-15.069,1,8,0.939,0.000102,0.122,0.0309,0,197373,16,1965,"1965","Here Comes My Baby","Vocal"
"'Dean Martin'",813392,0.583,0.391,0.683,115.166,-12.644,1,9,0.917,4.36e-06,0.563,0.0378,0,115187,17,1966,"1966","Let It Snow! Let It Snow! Let It Snow!","Vocal"
"'Dean Martin'",813392,0.704,0.312,0.555,115.606,-13.327,0,4,0.82,0,0.0653,0.0393,0,148747,18,1966,"1966","S'posin'","Vocal"
"'Dean Martin'",813392,0.282,0.294,0.112,104.364,-11.601,1,1,0.852,0.000238,0.291,0.0345,0,153573,19,1966,"1966","If I Had You","Vocal"
"'Dean Martin'",813392,0.661,0.35,0.735,131.971,-7.468,0,6,0.472,0,0.232,0.0509,0,145200,44,2009,"1/1/2009","Ain't That A Kick In The Head","Vocal"
"'Dean Martin'",813392,0.543,0.18,0.749,148.867,-15.877,1,7,0.822,0,0.33,0.0689,0,180107,7,1956,"1956","Chee Chee-Oo Chee (Sang The Little Bird)","Vocal"
"'Dean Martin'",813392,0.604,0.21,0.6,138.698,-14.058,1,7,0.898,0,0.113,0.0458,0,192773,7,1956,"1956","Chee Chee-Oo Chee (Sang The Little Bird) - Alternate Take","Vocal"
"'Dean Martin'",813392,0.446,0.0304,0.206,72.059,-21.825,1,9,0.979,0.0017,0.132,0.0367,0,155173,6,1958,"1958","Once Upon A Time (It Happened)","Vocal"
"'Dean Martin'",813392,0.676,0.202,0.778,137.315,-13.946,0,7,0.919,1.2e-05,0.0886,0.0413,0,145760,9,1959,"1959","I Ain't Gonna Lead This Life No More","Vocal"
"'Dean Martin'",813392,0.586,0.295,0.455,102.123,-13.849,1,2,0.917,0.00012,0.242,0.0271,0,168920,16,1964,"1964","Face in a Crowd","Vocal"
"'Dean Martin'",813392,0.522,0.454,0.609,122.574,-11.382,0,8,0.818,0,0.344,0.0428,0,155533,11,1964,"1964","So Long Baby","Vocal"
"'Dean Martin'",813392,0.25,0.123,0.178,69.771,-17.811,1,0,0.931,0.000548,0.259,0.0285,0,148693,17,1965,"1965","Born to Lose","Vocal"
"'Dean Martin'",813392,0.498,0.215,0.585,110.429,-14.62,1,2,0.741,0,0.0502,0.0287,0,174080,16,1965,"1965","My Shoes Keep Walking Back to You","Vocal"
"'Dean Martin'",813392,0.145,0.229,0.148,86.786,-15.815,1,7,0.956,0.365,0.104,0.0321,0,165600,20,1966,"1966","Silent *****","Vocal"
"'Dean Martin'",813392,0.326,0.241,0.283,78.956,-12.676,1,6,0.962,0,0.15,0.0282,0,132387,16,1966,"1966","I've Grown Accustomed to Her Face","Vocal"
"'Dean Martin'",813392,0.186,0.289,0.307,81.162,-12.383,1,3,0.383,0.00292,0.322,0.034,0,231907,24,1971,"1/1/1971","For the Good Times","Vocal"
"'Dean Martin'",813392,0.2,0.206,0.16,101.636,-14.722,0,8,0.906,0.00605,0.122,0.0327,0,161800,45,2006,"1/1/2006","Arrivederci Roma - Remastered","Vocal"
"'Dean Martin'",813392,0.434,0.241,0.518,89.153,-14.576,1,5,0.75,8.52e-06,0.163,0.0465,0,154973,6,1957,"1957","I Never Had A Chance","Vocal"
"'Dean Martin'",813392,0.585,0.267,0.56,121.411,-12.99,0,11,0.916,0,0.31,0.0429,0,132733,6,1957,"1957","Captured","Vocal"
"'Dean Martin'",813392,0.53,0.276,0.753,72.843,-11.669,1,10,0.917,0,0.107,0.0475,0,137733,7,1957,"1957","Hollywood Or Bust","Vocal"
